country,date,confirmed,deaths,recovered,daily_new_cases,daily_new_deaths,daily_new_recovered,cases_7day_avg,deaths_7day_avg,active_cases,case_fatality_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations_smoothed,total_tests,new_tests,new_tests_smoothed,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,hospital_beds_per_thousand,life_expectancy,human_development_index,population,icu_patients,hosp_patients,reproduction_rate,mobility_retail,mobility_grocery,mobility_parks,mobility_transit,mobility_workplaces,mobility_residential,zscore_daily_new_cases,anomaly_daily_new_cases,zscore_daily_new_deaths,anomaly_daily_new_deaths,zscore_cases_7day_avg,anomaly_cases_7day_avg,is_anomaly,daily_new_cases_smoothed,daily_new_deaths_smoothed,cases_7day_avg_smoothed
Brazil,2020-07-31,4341810,56966,3758268,74283.0,974.0,64299.0,73029.43,958.1429,526576,0.013120335,263.0,157.0,23197.0,761584.0,263.0,4635503,47500,47500,1404.7,0.1439,0.0932,17.4,65.0,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,795.0,3410.0,1.2,-12.0,-13.0,-4.0,-12.0,-10.0,7.0,0.23350545336625275,False,0.21264429378957025,False,0.18057302596492641,False,False,74283.0,974.0,73029.42857142857
Brazil,2020-08-01,4416437,57945,3822865,74627.0,979.0,64597.0,73456.29,963.7143,535627,0.013120305,263.0,157.0,23197.0,761584.0,263.0,4683515,48012,48012,1419.25,0.1455,0.1535,6.3,65.9,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,807.0,3351.0,1.17,-15.0,-9.0,-17.0,-14.0,-9.0,8.0,0.25703218891100604,False,0.25112833094607795,False,0.19612976615884528,False,False,74627.0,979.0,73456.28571428571
Brazil,2020-08-02,4491377,58929,3887733,74940.0,984.0,64868.0,73855.14,969.1429,544715,0.013120475,263.0,157.0,23197.0,761584.0,263.0,4731713,48198,48198,1433.85,0.1461,0.0195,9.1,68.4,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,765.0,3488.0,1.35,-11.0,-20.0,-21.0,-12.0,-16.0,7.0,0.2835672411781707,False,0.31463887181160843,False,0.21355780242724767,False,False,74940.0,984.0,73855.14285714286
Brazil,2020-08-03,4566601,59916,3952847,75224.0,987.0,65114.0,74226.0,974.0,553838,0.013120481,263.0,157.0,23197.0,761584.0,263.0,4780476,48763,48763,1448.63,0.1478,0.0339,11.3,70.2,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,756.0,3358.0,1.48,-15.0,-17.0,-24.0,-13.0,-16.0,9.0,0.31527553593112767,False,0.31569469205465345,False,0.2335168287129817,False,False,75224.0,987.0,74226.0
Brazil,2020-08-04,4642079,60906,4018181,75478.0,990.0,65334.0,74568.0,978.4286,562992,0.013120415,263.0,157.0,23197.0,761584.0,263.0,4828847,48371,48371,1463.29,0.1466,0.08,31.1,62.7,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,784.0,3398.0,1.52,-12.0,-16.0,-14.0,-16.0,-16.0,7.0,0.3533707393067698,False,0.33955955205394295,False,0.25643840875492574,False,False,75478.0,990.0,74568.0
Brazil,2020-08-05,4717781,61899,4083709,75702.0,993.0,65528.0,74880.86,982.4286,572173,0.0131203635,263.0,157.0,23197.0,761584.0,263.0,4877815,48968,48968,1478.13,0.1484,0.0189,27.3,62.7,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,771.0,3500.0,1.33,-13.0,-12.0,-20.0,-18.0,-15.0,5.0,0.4001176668384279,False,0.38662823369736776,False,0.2831682332785618,False,False,75702.0,993.0,74880.85714285714
Brazil,2020-08-06,4793676,62895,4149403,75895.0,996.0,65694.0,75164.14,986.1429,581378,0.013120411,263.0,157.0,23197.0,761584.0,263.0,4927123,49308,49308,1493.07,0.1494,0.0404,6.0,59.2,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,803.0,3414.0,1.21,-18.0,-15.0,-20.0,-15.0,-13.0,6.0,0.45791375003934065,False,0.47325064204435296,False,0.314740977510799,False,False,75895.0,996.0,75164.14285714286
Brazil,2020-08-07,4869735,63893,4215240,76059.0,998.0,65837.0,75417.86,989.5714,590602,0.013120427,263.0,157.0,23197.0,761584.0,263.0,4976911,49788,49788,1508.15,0.1509,0.1423,17.6,63.0,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,818.0,3394.0,1.32,-14.0,-14.0,-11.0,-15.0,-18.0,5.0,0.5328014342352573,False,0.5375134657688604,False,0.35284649633474857,False,False,76059.0,998.0,75417.85714285714
Brazil,2020-08-08,4945926,64892,4281191,76191.0,999.0,65951.0,75641.29,992.4286,599843,0.013120294,263.0,157.0,23197.0,761584.0,263.0,5026496,49585,49585,1523.18,0.1503,0.2011,28.2,67.6,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,782.0,3476.0,1.36,-10.0,-19.0,-22.0,-22.0,-10.0,7.0,0.6278461823783578,False,0.5721240185872108,False,0.39930114480662293,False,False,76191.0,999.0,75641.28571428571
Brazil,2020-08-09,5022218,65893,4347229,76292.0,1001.0,66038.0,75834.43,994.8571,609096,0.013120298,263.0,157.0,23197.0,761584.0,263.0,5076478,49982,49982,1538.33,0.1515,0.023,13.0,69.6,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,798.0,3444.0,1.11,-19.0,-23.0,-18.0,-16.0,-9.0,7.0,0.7493319447097255,False,0.7494167709820289,False,0.4572073494095197,False,False,76292.0,1001.0,75834.42857142857
Brazil,2020-08-10,5098582,66895,4413330,76364.0,1002.0,66101.0,75997.29,997.0,618357,0.013120315,263.0,157.0,23197.0,761584.0,263.0,5126485,50007,50007,1553.48,0.1515,0.0262,52.0,58.6,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,764.0,3428.0,1.11,-18.0,-14.0,-21.0,-19.0,-16.0,4.0,0.8984688027899633,False,0.9017605242001591,False,0.5309082087392435,False,False,76364.0,1002.0,75997.28571428571
Brazil,2020-08-11,5174986,67898,4479465,76404.0,1003.0,66135.0,76129.57,998.8571,627623,0.013120422,263.0,157.0,23197.0,761584.0,263.0,5176575,50090,50090,1568.66,0.1518,0.0927,18.3,70.1,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,774.0,3405.0,1.27,-11.0,-14.0,-17.0,-15.0,-15.0,8.0,1.0402921837362338,False,1.1181181590372933,False,0.6257964410967424,False,False,76404.0,1003.0,76129.57142857143
Brazil,2020-08-12,5251400,68900,4545609,76414.0,1002.0,66144.0,76231.29,1000.1429,636891,0.01312031,263.0,157.0,23197.0,761584.0,263.0,5226679,50104,50104,1583.84,0.1518,0.1659,29.4,72.8,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,831.0,3468.0,1.16,-12.0,-15.0,-10.0,-15.0,-15.0,10.0,1.0985343549763569,False,1.0085197538066957,False,0.747544569863479,False,False,76414.0,1002.0,76231.28571428571
Brazil,2020-08-13,5327795,69903,4611736,76395.0,1003.0,66127.0,76302.71,1001.1429,646156,0.013120437,263.0,157.0,23197.0,761584.0,263.0,5276290,49611,49611,1598.88,0.1503,0.1533,7.5,73.1,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,811.0,3379.0,1.18,-18.0,-16.0,-20.0,-14.0,-15.0,10.0,1.0235435545842924,False,1.1227876595852928,False,0.8952277839552975,False,False,76395.0,1003.0,76302.71428571429
Brazil,2020-08-14,5404140,70904,4677821,76345.0,1001.0,66085.0,76343.57,1001.5714,655415,0.013120311,263.0,157.0,23197.0,761584.0,263.0,5326108,49818,49818,1613.97,0.151,0.1389,4.4,70.9,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,790.0,3483.0,1.2,-12.0,-15.0,-9.0,-17.0,-17.0,8.0,0.8712313356652137,False,0.7883885297397961,False,1.0384550026033355,False,False,76345.0,1001.0,76343.57142857143
Brazil,2020-08-15,5480406,71905,4743836,76266.0,1001.0,66015.0,76354.29,1001.8571,664665,0.013120378,263.0,157.0,23197.0,761584.0,263.0,5376423,50315,50315,1629.22,0.1525,0.0091,20.9,66.4,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,813.0,3442.0,1.09,-16.0,-14.0,-9.0,-17.0,-16.0,5.0,0.7209320670549089,False,0.755841772062061,False,1.099461757109799,False,False,76266.0,1001.0,76354.28571428571
Brazil,2020-08-16,5556564,72904,4809759,76158.0,999.0,65923.0,76335.14,1001.5714,673901,0.013120338,263.0,157.0,23197.0,761584.0,263.0,5426531,50108,50108,1644.4,0.1518,0.0826,6.4,63.1,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,808.0,3433.0,1.26,-15.0,-9.0,-24.0,-14.0,-15.0,7.0,0.59842456809514,False,0.5773366271800635,False,1.0250870363120623,False,False,76158.0,999.0,76335.14285714286
Brazil,2020-08-17,5632586,73902,4875563,76022.0,998.0,65804.0,76286.29,1001.0,683121,0.013120439,263.0,157.0,23197.0,761584.0,263.0,5476405,49874,49874,1659.52,0.1511,0.0343,10.4,70.8,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,821.0,3395.0,1.29,-18.0,-12.0,-8.0,-15.0,-12.0,6.0,0.5039959313804472,False,0.5465391658259163,False,0.8740931801522231,False,False,76022.0,998.0,76286.28571428571
Brazil,2020-08-18,5708443,74897,4941225,75857.0,995.0,65662.0,76208.14,999.8571,692321,0.0131203905,263.0,157.0,23197.0,761584.0,263.0,5526167,49762,49762,1674.6,0.1508,0.0872,15.5,66.8,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,797.0,3538.0,1.35,-16.0,-17.0,-10.0,-13.0,-18.0,7.0,0.4300472121875981,False,0.4123981212510049,False,0.7234474927519634,False,False,75857.0,995.0,76208.14285714286
Brazil,2020-08-19,5784107,75890,5006720,75664.0,993.0,65495.0,76101.0,998.5714,701497,0.013120435,263.0,157.0,23197.0,761584.0,263.0,5575923,49756,49756,1689.67,0.1508,0.1227,14.5,66.7,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,803.0,3425.0,1.22,-15.0,-18.0,-16.0,-16.0,-15.0,8.0,0.3714419954475842,False,0.3845635083874658,False,0.6003213613670405,False,False,75664.0,993.0,76101.0
Brazil,2020-08-20,5859553,76880,5072026,75446.0,990.0,65306.0,75965.43,996.7143,710647,0.013120455,263.0,157.0,23197.0,761584.0,263.0,5626178,50255,50255,1704.9,0.1523,0.1144,5.2,64.6,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,787.0,3482.0,1.39,-17.0,-17.0,-13.0,-11.0,-11.0,8.0,0.3256388748186732,False,0.3303124210861651,False,0.5048815225133793,False,False,75446.0,990.0,75965.42857142857
Brazil,2020-08-21,5934754,77866,5137120,75201.0,986.0,65094.0,75802.0,994.5714,719768,0.013120342,263.0,157.0,23197.0,761584.0,263.0,5676166,49988,49988,1720.05,0.1515,0.2195,30.2,64.0,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,813.0,3433.0,1.21,-16.0,-11.0,-17.0,-18.0,-17.0,8.0,0.28765740578547955,False,0.25498203409927805,False,0.43102959934437707,False,False,75201.0,986.0,75802.0
Brazil,2020-08-22,6009684,78849,5201979,74930.0,983.0,64859.0,75611.14,992.0,728856,0.013120323,263.0,157.0,23197.0,761584.0,263.0,5726143,49977,49977,1735.19,0.1514,0.0448,4.6,62.8,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,812.0,3510.0,1.29,-13.0,-17.0,-15.0,-18.0,-17.0,6.0,0.25566623091018,False,0.2511139362960652,False,0.37288253592585396,False,False,74930.0,983.0,75611.14285714286
Brazil,2020-08-23,6084319,79829,5266583,74635.0,980.0,64604.0,75393.57,989.2857,737907,0.013120449,263.0,157.0,23197.0,761584.0,263.0,5776277,50134,50134,1750.39,0.1519,0.1102,63.0,65.5,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,788.0,3525.0,1.32,-14.0,-19.0,-12.0,-19.0,-9.0,9.0,0.22889330149014833,False,0.25856219610490055,False,0.3262473264441101,False,False,74635.0,980.0,75393.57142857143
Brazil,2020-08-24,6158635,80804,5330911,74316.0,975.0,64328.0,75149.86,986.0,746920,0.01312044,263.0,157.0,23197.0,761584.0,263.0,5826378,50101,50101,1765.57,0.1518,0.1061,34.2,60.0,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,758.0,3501.0,1.22,-19.0,-13.0,-14.0,-17.0,-12.0,10.0,0.20584135733298797,False,0.20416862933556007,False,0.28804687210612734,False,False,74316.0,975.0,75149.85714285714
Brazil,2020-08-25,6232609,81774,5394943,73974.0,970.0,64032.0,74880.86,982.4286,755892,0.013120349,263.0,157.0,23197.0,761584.0,263.0,5877076,50698,50698,1780.93,0.1536,0.051,10.6,64.7,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,833.0,3417.0,1.45,-19.0,-15.0,-25.0,-11.0,-20.0,5.0,0.18575900719506866,False,0.16453630945715675,False,0.25624653223311905,False,False,73974.0,970.0,74880.85714285714
Brazil,2020-08-26,6306219,82740,5458660,73610.0,966.0,63717.0,74587.43,978.5714,764819,0.013120382,263.0,157.0,23197.0,761584.0,263.0,5927032,49956,49956,1796.07,0.1514,0.0818,6.6,73.1,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,765.0,3438.0,1.19,-18.0,-11.0,-16.0,-18.0,-13.0,7.0,0.1681234278154554,False,0.1745168608871341,False,0.22939409175704026,False,False,73610.0,966.0,74587.42857142857
Brazil,2020-08-27,6379444,83701,5522043,73225.0,961.0,63383.0,74270.14,974.4286,773700,0.013120422,263.0,157.0,23197.0,761584.0,263.0,5976892,49860,49860,1811.18,0.1511,0.2136,7.5,58.4,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,805.0,3470.0,1.16,-15.0,-19.0,-24.0,-11.0,-10.0,5.0,0.1525173000658689,False,0.16062117616119215,False,0.20628098040389742,False,False,73225.0,961.0,74270.14285714286
Brazil,2020-08-28,6452263,84656,5585075,72819.0,955.0,63032.0,73929.86,970.0,782532,0.013120358,263.0,157.0,23197.0,761584.0,263.0,6026850,49958,49958,1826.32,0.1514,0.0615,10.6,65.6,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,794.0,3428.0,1.14,-16.0,-11.0,-11.0,-14.0,-8.0,9.0,0.13821317496923002,False,0.12628666921295897,False,0.18613417000881685,False,False,72819.0,955.0,73929.85714285714
Brazil,2020-08-29,6524658,85606,5647740,72395.0,950.0,62665.0,73567.71,965.2857,791312,0.013120381,263.0,157.0,23197.0,761584.0,263.0,6077033,50183,50183,1841.53,0.1521,0.059,14.8,67.6,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,804.0,3600.0,1.27,-8.0,-15.0,-20.0,-17.0,-17.0,5.0,0.1257158490717761,False,0.1304031663929471,False,0.16847190879160956,False,False,72395.0,950.0,73567.71428571429
Brazil,2020-08-30,6596610,86550,5710022,71952.0,944.0,62282.0,73184.43,960.1429,800038,0.013120376,263.0,157.0,23197.0,761584.0,263.0,6127022,49989,49989,1856.67,0.1515,0.1015,16.9,68.6,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,792.0,3504.0,1.18,-22.0,-9.0,-22.0,-11.0,-15.0,6.0,0.11404817476049851,False,0.11361247711996592,False,0.15276077807129,False,False,71952.0,944.0,73184.42857142857
Brazil,2020-08-31,6668102,87488,5771905,71492.0,938.0,61883.0,72781.0,954.8571,808709,0.013120376,263.0,157.0,23197.0,761584.0,263.0,6177308,50286,50286,1871.91,0.1524,0.1105,7.6,58.7,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,834.0,3483.0,1.25,-18.0,-18.0,-25.0,-15.0,-15.0,12.0,0.10341915116749477,False,0.10447524047483261,False,0.13866882526118074,False,False,71492.0,938.0,72781.0
Brazil,2020-09-01,6739117,88420,5833376,71015.0,932.0,61471.0,72358.29,949.4286,817321,0.013120413,263.0,157.0,23197.0,761584.0,263.0,6227331,50023,50023,1887.07,0.1516,0.0902,7.6,63.6,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,818.0,3485.0,1.06,-17.0,-18.0,-14.0,-16.0,-11.0,7.0,0.09333053336160646,False,0.09985334109719429,False,0.12588730799010425,False,False,71015.0,932.0,72358.28571428571
Brazil,2020-09-02,6809642,89345,5894422,70525.0,925.0,61046.0,71917.57,943.5714,825875,0.013120366,263.0,157.0,23197.0,761584.0,263.0,6277417,50086,50086,1902.25,0.1518,0.0591,27.5,56.6,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,759.0,3482.0,1.12,-16.0,-21.0,-23.0,-16.0,-15.0,8.0,0.08463605384918381,False,0.07658041080945038,False,0.11430350828676926,False,False,70525.0,925.0,71917.57142857143
Brazil,2020-09-03,6879661,90264,5955031,70019.0,919.0,60609.0,71459.57,937.5714,834366,0.013120414,263.0,157.0,23197.0,761584.0,263.0,6327211,49794,49794,1917.34,0.1509,0.0896,9.4,63.8,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,773.0,3546.0,1.05,-16.0,-15.0,-17.0,-17.0,-15.0,5.0,0.07589669892579419,False,0.08412672615131515,False,0.10363439683245461,False,False,70019.0,919.0,71459.57142857143
Brazil,2020-09-04,6949162,91176,6015191,69501.0,912.0,60160.0,70985.57,931.4286,842795,0.0131204305,263.0,157.0,23197.0,761584.0,263.0,6377429,50218,50218,1932.55,0.1522,0.1193,9.3,67.8,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,811.0,3539.0,1.31,-11.0,-23.0,-13.0,-17.0,-8.0,10.0,0.06800576706905975,False,0.07176088922051492,False,0.09382850960141745,False,False,69501.0,912.0,70985.57142857143
Brazil,2020-09-05,7018133,92081,6074892,68971.0,905.0,59701.0,70496.43,925.0,851160,0.013120441,263.0,157.0,23197.0,761584.0,263.0,6427735,50306,50306,1947.8,0.1524,0.1197,7.1,63.5,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,772.0,3477.0,1.11,-11.0,-19.0,-25.0,-14.0,-15.0,9.0,0.06053839784482742,False,0.06238720033292774,False,0.08470699045297962,False,False,68971.0,905.0,70496.42857142857
Brazil,2020-09-06,7086563,92978,6134125,68430.0,897.0,59233.0,69993.29,918.2857,859460,0.013120323,263.0,157.0,23197.0,761584.0,263.0,6478159,50424,50424,1963.08,0.1528,0.0913,4.8,61.2,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,774.0,3357.0,1.15,-16.0,-19.0,-16.0,-19.0,-14.0,4.0,0.05341202753232617,False,0.03498011749807497,False,0.07620153539382793,False,False,68430.0,897.0,69993.28571428571
Brazil,2020-09-07,7154443,93869,6192882,67880.0,891.0,58757.0,69477.29,911.5714,867692,0.013120378,263.0,157.0,23197.0,761584.0,263.0,6528020,49861,49861,1978.19,0.1511,0.0834,9.9,57.6,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,814.0,3480.0,1.2,-15.0,-12.0,-29.0,-14.0,-17.0,9.0,0.0468630827206487,False,0.05598771605248595,False,0.06825532739450399,False,False,67880.0,891.0,69477.28571428571
Brazil,2020-09-08,7221765,94752,6251156,67322.0,883.0,58274.0,68949.71,904.5714,875857,0.013120338,263.0,157.0,23197.0,761584.0,263.0,6578250,50230,50230,1993.41,0.1522,0.0138,11.9,64.7,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,788.0,3570.0,1.11,-16.0,-13.0,-24.0,-16.0,-16.0,8.0,0.04081129999740104,False,0.03394414984328303,False,0.060862424228384886,False,False,67322.0,883.0,68949.71428571429
Brazil,2020-09-09,7288519,95628,6308938,66754.0,876.0,57782.0,68411.0,897.5714,883953,0.013120361,263.0,157.0,23197.0,761584.0,263.0,6628365,50115,50115,2008.6,0.1519,0.0297,13.2,60.3,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,769.0,3454.0,0.87,-15.0,-10.0,-15.0,-16.0,-10.0,8.0,0.03433838333486028,False,0.037712473404106425,False,0.053774127141279736,False,False,66754.0,876.0,68411.0
Brazil,2020-09-10,7354701,96496,6366225,66182.0,868.0,57287.0,67862.86,890.2857,891980,0.013120316,263.0,157.0,23197.0,761584.0,263.0,6678340,49975,49975,2023.74,0.1514,0.0155,7.4,55.6,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,778.0,3511.0,1.16,-12.0,-15.0,-23.0,-14.0,-15.0,4.0,0.028849836907273187,False,0.021747354051657487,False,0.04713644897946911,False,False,66182.0,868.0,67862.85714285714
Brazil,2020-09-11,7420304,97357,6423011,65603.0,861.0,56786.0,67306.0,883.0,899936,0.013120352,263.0,157.0,23197.0,761584.0,263.0,6728521,50181,50181,2038.95,0.1521,0.1128,50.8,70.9,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,740.0,3470.0,1.3,-18.0,-19.0,-23.0,-11.0,-15.0,9.0,0.023166936687733748,False,0.02875317734549218,False,0.040801022172940044,False,False,65603.0,861.0,67306.0
Brazil,2020-09-12,7485325,98210,6479293,65021.0,853.0,56282.0,66741.71,875.5714,907822,0.013120339,263.0,157.0,23197.0,761584.0,263.0,6778773,50252,50252,2054.17,0.1523,0.1115,5.7,55.9,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,762.0,3466.0,1.22,-15.0,-15.0,-20.0,-18.0,-12.0,7.0,0.018068442608574715,False,0.01631524940189668,False,0.034795606634925445,False,False,65021.0,853.0,66741.71428571429
Brazil,2020-09-13,7549760,99056,6535068,64435.0,846.0,55775.0,66171.0,868.2857,915636,0.0131204175,263.0,157.0,23197.0,761584.0,263.0,6828682,49909,49909,2069.3,0.1512,0.1585,5.2,64.0,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,767.0,3515.0,1.06,-12.0,-18.0,-16.0,-12.0,-18.0,7.0,0.013036263484016394,False,0.025354763543750058,False,0.029082888055623063,False,False,64435.0,846.0,66171.0
Brazil,2020-09-14,7613606,99893,6590333,63846.0,837.0,55265.0,65594.71,860.5714,923380,0.013120327,263.0,157.0,23197.0,761584.0,263.0,6878818,50136,50136,2084.49,0.1519,0.114,36.9,51.7,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,849.0,3522.0,1.19,-17.0,-14.0,-22.0,-12.0,-16.0,5.0,0.00800457897762648,False,-0.006062426732108995,False,0.02357863851031322,False,False,63846.0,837.0,65594.71428571429
Brazil,2020-09-15,7676862,100723,6645088,63256.0,830.0,54755.0,65013.855,853.0,931051,0.013120335,263.0,157.0,23197.0,761584.0,263.0,6929013,50195,50195,2099.7,0.1521,0.0465,10.6,62.4,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,825.0,3517.0,1.08,-20.0,-18.0,-24.0,-16.0,-17.0,6.0,0.0032663652569538304,False,0.0050426362190832625,False,0.018259411345347646,False,False,63256.0,830.0,65013.857142857145
Brazil,2020-09-16,7739528,101545,6699331,62666.0,822.0,54243.0,64429.855,845.2857,938652,0.013120309,263.0,157.0,23197.0,761584.0,263.0,6978668,49655,49655,2114.75,0.1505,0.0919,12.5,58.3,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,842.0,3548.0,1.12,-14.0,-15.0,-22.0,-19.0,-12.0,2.0,-0.001162984100030818,False,-0.005042636219083276,False,0.01322546792020696,False,False,62666.0,822.0,64429.857142857145
Brazil,2020-09-17,7801604,102360,6753064,62076.0,815.0,53733.0,63843.285,837.7143,946180,0.013120379,263.0,157.0,23197.0,761584.0,263.0,7028704,50036,50036,2129.91,0.1516,0.0571,8.4,59.7,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,823.0,3439.0,1.05,-11.0,-19.0,-20.0,-12.0,-18.0,6.0,-0.005555226731013453,False,0.00504263621908329,False,0.008345302769305191,False,False,62076.0,815.0,63843.28571428572
Brazil,2020-09-18,7863091,103167,6806287,61487.0,807.0,53223.0,63255.285,830.0,953637,0.013120413,263.0,157.0,23197.0,761584.0,263.0,7078550,49846,49846,2145.02,0.151,0.0336,37.0,64.0,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,762.0,3518.0,1.04,-18.0,-15.0,-21.0,-14.0,-18.0,7.0,-0.009876314323301046,False,-0.004041665479360748,False,0.0036553625789377915,False,False,61487.0,807.0,63255.28571428572
Brazil,2020-09-19,7923992,103966,6859003,60901.0,799.0,52716.0,62666.715,822.2857,961023,0.013120407,263.0,157.0,23197.0,761584.0,263.0,7128577,50027,50027,2160.17,0.1516,0.0793,18.8,59.5,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,809.0,3398.0,1.25,-16.0,-19.0,-19.0,-14.0,-12.0,6.0,-0.013811473604596275,False,-0.01521267739877841,False,-0.0008708587796501266,False,False,60901.0,799.0,62666.71428571428
Brazil,2020-09-20,7984309,104757,6911213,60317.0,791.0,52210.0,62078.43,814.4286,968339,0.013120359,263.0,157.0,23197.0,761584.0,263.0,7178825,50248,50248,2175.4,0.1523,0.2033,14.6,58.7,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,757.0,3462.0,1.12,-20.0,-21.0,-19.0,-16.0,-14.0,8.0,-0.01787862445805286,False,-0.026512888158396232,False,-0.00526209039807364,False,False,60317.0,791.0,62078.42857142857
Brazil,2020-09-21,8044045,105541,6962921,59736.0,784.0,51708.0,61491.285,806.8571,975583,0.013120389,263.0,157.0,23197.0,761584.0,263.0,7228497,49672,49672,2190.45,0.1505,0.0804,8.8,56.7,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,803.0,3390.0,0.97,-19.0,-25.0,-19.0,-12.0,-21.0,6.0,-0.022015493467673085,False,-0.01742761389751711,False,-0.009527993332571557,False,False,59736.0,784.0,61491.28571428572
Brazil,2020-09-22,8103207,106317,7014132,59162.0,776.0,51211.0,60906.43,799.1429,982758,0.013120361,263.0,157.0,23197.0,761584.0,263.0,7278656,50159,50159,2205.65,0.152,0.0482,5.0,65.9,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,779.0,3525.0,1.17,-13.0,-7.0,-25.0,-19.0,-11.0,3.0,-0.025300771219898825,False,-0.029936307869057686,False,-0.013588507212320614,False,False,59162.0,776.0,60906.42857142857
Brazil,2020-09-23,8161797,107086,7064847,58590.0,769.0,50715.0,60324.145,791.5714,989864,0.013120395,263.0,157.0,23197.0,761584.0,263.0,7329106,50450,50450,2220.94,0.1529,0.2125,11.5,51.3,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,768.0,3484.0,0.98,-17.0,-13.0,-23.0,-13.0,-14.0,8.0,-0.029340178560552814,False,-0.02398190135516587,False,-0.017594573714452753,False,False,58590.0,769.0,60324.142857142855
Brazil,2020-09-24,8219823,107847,7115074,58026.0,761.0,50227.0,59745.57,783.8571,996902,0.013120355,263.0,157.0,23197.0,761584.0,263.0,7378853,49747,49747,2236.02,0.1507,0.1506,6.7,54.3,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,779.0,3470.0,0.88,-20.0,-17.0,-19.0,-14.0,-14.0,5.0,-0.03261820937267115,False,-0.03895112560556619,False,-0.02144507568344641,False,False,58026.0,761.0,59745.57142857143
Brazil,2020-09-25,8277291,108601,7164819,57468.0,754.0,49745.0,59171.43,776.2857,1003871,0.013120355,263.0,157.0,23197.0,761584.0,263.0,7428845,49992,49992,2251.17,0.1515,0.0977,10.4,61.5,25,33.5,9.1,14103,2.11,75.9,0.765,212559417,804.0,3445.0,0.93,-15.0,-21.0,-20.0,-16.0,-13.0,7.0,-0.0358879682783025,False,-0.03616732923633126,False,-0.025146006901659537,False,False,57468.0,754.0,59171.42857142857
